source,source_id,country,iso,start_date,end_date,deaths,displaced_or_affected,area_km2,latitude,longitude,cause,damage_usd_thousand,severity,match_group_id,notes,source_record_number,canonical_event_id,review_required,review_flags
EM-DAT,2012-0436-CMR,Cameroon,CMR,2012-08-27,2012-08-27,10.0,20000.0,,,,Riverine flood,,,811.0,,8024,match:811.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3988,Nigeria,NGA,2012-09-15,2012-10-29,148.0,64000.0,12538.0,,,Heavy rain,,2.0,811.0,,8041,match:811.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2012-0302-NER,Niger,NER,2012-07-15,2012-10-15,91.0,530952.0,,,,Riverine flood,184115.0,,812.0,,7972,match:812.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-3967,Niger,NER,2012-08-06,2012-09-07,52.0,125000.0,75977.0,,,Heavy rain,,1.5,812.0,,8001,match:812.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-3994,Niger,NER,2012-09-15,2012-10-15,91.0,0.0,121036.0,,,Heavy rain,,1.0,812.0,,8042,match:812.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2012-0347-TCD,Chad,TCD,2012-07-15,2012-09-24,20.0,594831.0,,,,Riverine flood,10000.0,,813.0,,7974,match:813.0,True,multiple_emdat_event_ids
DFO,DFO-3995,Chad,TCD,2012-09-15,2012-10-15,0.0,17000.0,86062.0,,,Heavy rain,,1.0,813.0,,8043,match:813.0,True,multiple_emdat_event_ids
EM-DAT,2012-0384-TCD,Chad,TCD,2012-09-15,2012-10-15,,18800.0,,,,Riverine flood,,,813.0,,8044,match:813.0,True,multiple_emdat_event_ids
EM-DAT,2012-0363-PAK,Pakistan,PAK,2012-08-01,2012-10-29,480.0,5049364.0,,28.04,68.77,Riverine flood,2500000.0,23036.0,815.0,,7992,match:815.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3974,Pakistan,PAK,2012-08-23,2012-08-29,26.0,1200.0,98264.0,,,Monsoonal Rain,,1.5,815.0,,8015,match:815.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2012-0475-PAK,Pakistan,PAK,2012-08-23,2012-08-29,26.0,1200.0,,35.03,73.52,Riverine flood,,98264.0,815.0,,8016,match:815.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2012-0325-PAK,Pakistan,PAK,2012-09-04,2012-09-04,12.0,,,,,Flash flood,,,815.0,,8033,match:815.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3984,Pakistan,PAK,2012-09-10,2012-10-29,400.0,742000.0,23036.0,,,Monsoonal Rain,,1.5,815.0,,8038,match:815.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
